temp,temp,datetime
21125,21125,2022-04-16 19:18:07.129219
21125,21187,2022-04-16 19:18:14.010100
21125,21187,2022-04-16 19:18:20.809811
21187,21125,2022-04-16 19:18:27.609724
21125,21125,2022-04-16 19:18:34.489572
21125,21187,2022-04-16 19:18:41.289752
21187,21125,2022-04-16 19:18:48.090021
21187,21062,2022-04-16 19:18:54.969997
21187,21062,2022-04-16 19:19:01.808883
21125,21062,2022-04-16 19:19:08.569628
21125,21062,2022-04-16 19:19:15.490049
21125,21062,2022-04-16 19:19:22.329723
21062,21125,2022-04-16 19:19:29.129953
21062,21125,2022-04-16 19:19:35.929567
21062,21125,2022-04-16 19:19:42.729638
21125,21125,2022-04-16 19:19:49.529925
21125,21125,2022-04-16 19:19:56.409578
21125,21125,2022-04-16 19:20:03.209804
21125,21125,2022-04-16 19:20:10.089611
21125,21125,2022-04-16 19:20:16.889711
21125,21125,2022-04-16 19:20:23.689978
21125,21125,2022-04-16 19:20:30.489671
21125,21125,2022-04-16 19:20:37.289637
21125,21125,2022-04-16 19:20:44.090294
21125,21125,2022-04-16 19:20:50.889618
21187,21125,2022-04-16 19:20:57.689120
21187,21125,2022-04-16 19:21:04.490216
21125,21125,2022-04-16 19:21:11.291979
21125,21125,2022-04-16 19:21:18.088993
21125,21125,2022-04-16 19:21:24.889488
21125,21125,2022-04-16 19:21:31.729609
21125,21125,2022-04-16 19:21:38.530442
21125,21125,2022-04-16 19:21:45.289505
21125,21187,2022-04-16 19:21:52.089877
21125,21187,2022-04-16 19:21:58.889500
21125,21187,2022-04-16 19:22:05.770406
21125,21187,2022-04-16 19:22:12.570263
21187,21187,2022-04-16 19:22:19.370987
21187,21187,2022-04-16 19:22:26.169642
21125,21187,2022-04-16 19:22:32.970037
21187,21187,2022-04-16 19:22:39.769673
21187,21187,2022-04-16 19:22:46.570033
21187,21187,2022-04-16 19:22:53.370017
21187,21187,2022-04-16 19:23:00.169632
21125,21187,2022-04-16 19:23:06.969798
21187,21187,2022-04-16 19:23:13.769960
21187,21187,2022-04-16 19:23:20.569659
21125,21187,2022-04-16 19:23:27.369689
21187,21187,2022-04-16 19:23:34.169726
21187,21187,2022-04-16 19:23:40.969963
21187,21187,2022-04-16 19:23:47.769671
21187,21187,2022-04-16 19:23:54.569644
21187,21187,2022-04-16 19:24:01.369934
21187,21187,2022-04-16 19:24:08.169649
21125,21187,2022-04-16 19:24:14.969653
21187,21187,2022-04-16 19:24:21.770072
21187,21187,2022-04-16 19:24:28.570034
21187,21187,2022-04-16 19:24:35.369835
21187,21187,2022-04-16 19:24:42.169756
21187,21187,2022-04-16 19:24:49.009615
21187,21187,2022-04-16 19:24:55.769608
21187,21187,2022-04-16 19:25:02.569620
21187,21187,2022-04-16 19:25:09.370100
21187,21187,2022-04-16 19:25:16.170157
21187,21187,2022-04-16 19:25:23.009002
21187,21187,2022-04-16 19:25:29.769746
21187,21187,2022-04-16 19:25:36.570085
21187,21187,2022-04-16 19:25:43.369647
21250,21187,2022-04-16 19:25:50.169613
21187,21250,2022-04-16 19:25:56.969628
21187,21250,2022-04-16 19:26:03.769597
21125,21250,2022-04-16 19:26:10.569563
21187,21250,2022-04-16 19:26:17.369644
21187,21250,2022-04-16 19:26:24.169985
21187,21250,2022-04-16 19:26:30.969680
21187,21250,2022-04-16 19:26:37.888960
21187,21250,2022-04-16 19:26:44.649984
21250,21250,2022-04-16 19:26:51.449804
21187,21250,2022-04-16 19:26:58.249981
21187,21250,2022-04-16 19:27:05.049619
21187,21250,2022-04-16 19:27:11.849613
21187,21250,2022-04-16 19:27:18.648900
21187,21250,2022-04-16 19:27:25.451259
21187,21250,2022-04-16 19:27:32.249655
21187,21250,2022-04-16 19:27:39.049605
21187,21250,2022-04-16 19:27:45.850152
21250,21250,2022-04-16 19:27:52.649613
21187,21250,2022-04-16 19:27:59.449579
21250,21250,2022-04-16 19:28:06.249622
21250,21250,2022-04-16 19:28:13.049981
21250,21250,2022-04-16 19:28:19.849661
21250,21250,2022-04-16 19:28:26.649633
21250,21250,2022-04-16 19:28:33.489618
21250,21250,2022-04-16 19:28:40.249642
21187,21250,2022-04-16 19:28:47.049607
21250,21250,2022-04-16 19:28:53.849599
21250,21250,2022-04-16 19:29:00.650095
21187,21187,2022-04-16 19:29:07.449764
21187,21187,2022-04-16 19:29:14.250559
21187,21187,2022-04-16 19:29:21.088884
21187,21187,2022-04-16 19:29:27.849608
21187,21187,2022-04-16 19:29:34.649657
21187,21187,2022-04-16 19:29:41.449868
21187,21187,2022-04-16 19:29:48.249674
21187,21187,2022-04-16 19:29:55.049577
21250,21125,2022-04-16 19:30:01.849702
21250,21187,2022-04-16 19:30:08.689033
21250,21187,2022-04-16 19:30:15.448922
21312,21187,2022-04-16 19:30:22.249578
21250,21187,2022-04-16 19:30:29.049606
21187,21187,2022-04-16 19:30:35.850411
21250,21250,2022-04-16 19:30:42.649621
21250,21250,2022-04-16 19:30:49.449759
21250,21187,2022-04-16 19:30:56.250074
21187,21187,2022-04-16 19:31:03.049615
21187,21187,2022-04-16 19:31:09.849621
21187,21187,2022-04-16 19:31:16.690112
21187,21187,2022-04-16 19:31:23.449561
21250,21187,2022-04-16 19:31:30.250100
21250,21187,2022-04-16 19:31:37.049930
21250,21187,2022-04-16 19:31:43.850399
21250,21187,2022-04-16 19:31:50.649657
21187,21187,2022-04-16 19:31:57.449633
21187,21187,2022-04-16 19:32:04.249962
21187,21187,2022-04-16 19:32:11.049610
21187,21187,2022-04-16 19:32:17.849681
21187,21187,2022-04-16 19:32:24.649641
21250,21187,2022-04-16 19:32:31.450098
21250,21187,2022-04-16 19:32:38.249623
21187,21187,2022-04-16 19:32:45.049588
21187,21187,2022-04-16 19:32:51.850028
21187,21187,2022-04-16 19:32:58.649589
21187,21125,2022-04-16 19:33:05.530063
21187,21125,2022-04-16 19:33:12.329659
21187,21125,2022-04-16 19:33:19.129698
21187,21125,2022-04-16 19:33:26.009863
21250,21125,2022-04-16 19:33:32.810985
21187,21125,2022-04-16 19:33:39.609592
21250,21125,2022-04-16 19:33:46.489581
21187,21125,2022-04-16 19:33:53.289673
21187,21125,2022-04-16 19:34:00.089977
21250,21125,2022-04-16 19:34:06.969558
21250,21125,2022-04-16 19:34:13.769955
21250,21125,2022-04-16 19:34:20.570094
21250,21125,2022-04-16 19:34:27.449923
21250,21125,2022-04-16 19:34:34.249632
21187,21125,2022-04-16 19:34:41.049658
21250,21125,2022-04-16 19:34:47.850059
21250,21125,2022-04-16 19:34:54.649603
21187,21062,2022-04-16 19:35:01.449690
21187,21125,2022-04-16 19:35:08.328898
21187,21125,2022-04-16 19:35:15.129651
21250,21062,2022-04-16 19:35:21.929668
21250,21062,2022-04-16 19:35:28.729274
21250,21062,2022-04-16 19:35:35.529681
21250,21062,2022-04-16 19:35:42.329868
21187,21125,2022-04-16 19:35:49.159686
21250,21125,2022-04-16 19:35:55.929637
21187,21062,2022-04-16 19:36:02.729681
21187,21062,2022-04-16 19:36:09.609685
21187,21062,2022-04-16 19:36:16.409715
21187,21062,2022-04-16 19:36:23.210154
21187,21062,2022-04-16 19:36:30.049668
21187,21000,2022-04-16 19:36:36.809748
21187,21062,2022-04-16 19:36:43.609712
21187,21062,2022-04-16 19:36:50.410004
21187,21062,2022-04-16 19:36:57.209750
21250,21062,2022-04-16 19:37:04.009754
21187,21000,2022-04-16 19:37:10.810004
21187,21000,2022-04-16 19:37:17.609763
21187,21000,2022-04-16 19:37:24.409525
21187,21000,2022-04-16 19:37:31.209715
21187,21000,2022-04-16 19:37:38.049967
21125,21000,2022-04-16 19:37:44.809600
21187,21000,2022-04-16 19:37:51.609744
21187,21000,2022-04-16 19:37:58.410300
21125,21000,2022-04-16 19:38:05.209661
21187,21000,2022-04-16 19:38:12.009621
21187,21000,2022-04-16 19:38:18.810012
21187,21000,2022-04-16 19:38:25.610079
21125,21000,2022-04-16 19:38:32.409627
21187,21000,2022-04-16 19:38:39.209720
21187,20937,2022-04-16 19:38:46.010014
21187,21000,2022-04-16 19:38:52.809682
21125,20937,2022-04-16 19:38:59.609714
21125,21000,2022-04-16 19:39:06.409988
21125,21000,2022-04-16 19:39:13.209652
21125,20937,2022-04-16 19:39:20.009747
21187,20937,2022-04-16 19:39:26.809597
21187,20937,2022-04-16 19:39:33.648857
21187,20937,2022-04-16 19:39:40.409806
21187,20937,2022-04-16 19:39:47.209623
21187,20937,2022-04-16 19:39:54.050038
21125,20937,2022-04-16 19:40:00.809786
21187,20937,2022-04-16 19:40:07.609676
21187,20937,2022-04-16 19:40:14.409890
21187,20937,2022-04-16 19:40:21.209866
21187,20937,2022-04-16 19:40:28.010146
21187,20937,2022-04-16 19:40:34.809614
21187,20937,2022-04-16 19:40:41.649523
21187,20937,2022-04-16 19:40:48.409614
21187,20937,2022-04-16 19:40:55.209655
21187,20937,2022-04-16 19:41:02.009811
21125,20875,2022-04-16 19:41:08.810500
21125,20875,2022-04-16 19:41:15.619258
21125,20875,2022-04-16 19:41:22.409155
21125,20937,2022-04-16 19:41:29.249095
21125,20937,2022-04-16 19:41:36.009652
21187,20937,2022-04-16 19:41:42.809795
21187,20937,2022-04-16 19:41:49.609657
21187,20875,2022-04-16 19:41:56.410448
21125,20937,2022-04-16 19:42:03.209810
21187,20937,2022-04-16 19:42:10.009800
21125,20937,2022-04-16 19:42:16.849294
21187,20937,2022-04-16 19:42:23.609793
21125,20875,2022-04-16 19:42:30.409643
21125,20875,2022-04-16 19:42:37.209608
21187,20937,2022-04-16 19:42:44.010758
21187,20875,2022-04-16 19:42:50.809613
21125,20875,2022-04-16 19:42:57.609552
21125,20875,2022-04-16 19:43:04.448974
21125,20875,2022-04-16 19:43:11.209611
21125,20937,2022-04-16 19:43:18.009634
21125,20937,2022-04-16 19:43:24.810143
21125,20937,2022-04-16 19:43:31.610316
21125,20937,2022-04-16 19:43:38.409757
21125,20937,2022-04-16 19:43:45.209805
21125,20937,2022-04-16 19:43:52.009940
21125,20937,2022-04-16 19:43:58.809678
21125,20937,2022-04-16 19:44:05.609735
21125,20937,2022-04-16 19:44:12.409988
21125,20937,2022-04-16 19:44:19.288900
21125,20937,2022-04-16 19:44:26.089979
21125,20937,2022-04-16 19:44:32.889628
21125,20875,2022-04-16 19:44:39.689570
21125,20937,2022-04-16 19:44:46.489921
21125,20937,2022-04-16 19:44:53.408956
21125,20937,2022-04-16 19:45:00.208979
21125,20937,2022-04-16 19:45:06.969587
21125,20937,2022-04-16 19:45:13.769606
21125,20937,2022-04-16 19:45:20.569723
21125,20937,2022-04-16 19:45:27.369990
21125,20937,2022-04-16 19:45:34.169658
21125,20937,2022-04-16 19:45:40.969963
21125,20937,2022-04-16 19:45:47.770128
21125,20937,2022-04-16 19:45:54.569591
21125,20875,2022-04-16 19:46:01.369617
21125,20875,2022-04-16 19:46:08.169590
21125,20937,2022-04-16 19:46:14.970067
21125,20875,2022-04-16 19:46:21.769600
21125,20875,2022-04-16 19:46:28.570016
21125,20875,2022-04-16 19:46:35.409045
21125,20875,2022-04-16 19:46:42.169621
21125,20937,2022-04-16 19:46:48.969661
21125,20875,2022-04-16 19:46:55.769724
21125,20937,2022-04-16 19:47:02.570434
21125,20937,2022-04-16 19:47:09.369651
21125,20937,2022-04-16 19:47:16.169821
21062,20937,2022-04-16 19:47:23.009655
21062,20937,2022-04-16 19:47:29.849633
21062,20875,2022-04-16 19:47:36.690070
21062,20875,2022-04-16 19:47:43.449614
21125,20875,2022-04-16 19:47:50.249605
21062,20875,2022-04-16 19:47:57.049645
21062,20875,2022-04-16 19:48:03.850243
21125,20875,2022-04-16 19:48:10.649612
21062,20875,2022-04-16 19:48:17.449734
21062,20875,2022-04-16 19:48:24.250015
21125,20875,2022-04-16 19:48:31.049612
21125,20875,2022-04-16 19:48:37.849663
21062,20875,2022-04-16 19:48:44.649971
21125,20875,2022-04-16 19:48:51.450123
21125,20812,2022-04-16 19:48:58.249651
21062,20812,2022-04-16 19:49:05.049681
21125,20812,2022-04-16 19:49:11.851064
21125,20812,2022-04-16 19:49:18.649705
21125,20812,2022-04-16 19:49:25.449625
21125,20875,2022-04-16 19:49:32.288965
21062,20875,2022-04-16 19:49:39.049585
21062,20875,2022-04-16 19:49:45.849669
21062,20812,2022-04-16 19:49:52.649782
21062,20812,2022-04-16 19:49:59.450082
21125,20812,2022-04-16 19:50:06.249611
21125,20812,2022-04-16 19:50:13.049650
21125,20812,2022-04-16 19:50:19.850006
21062,20812,2022-04-16 19:50:26.649796
21062,20875,2022-04-16 19:50:33.449690
21125,20812,2022-04-16 19:50:40.249652
21062,20812,2022-04-16 19:50:47.049988
21062,20875,2022-04-16 19:50:53.850112
21125,20812,2022-04-16 19:51:00.649665
21125,20812,2022-04-16 19:51:07.450375
21062,20812,2022-04-16 19:51:14.249595
21062,20812,2022-04-16 19:51:21.049595
21125,20812,2022-04-16 19:51:27.849765
21125,20812,2022-04-16 19:51:34.650005
21125,20812,2022-04-16 19:51:41.449630
21062,20812,2022-04-16 19:51:48.249672
21125,20812,2022-04-16 19:51:55.050127
21062,20812,2022-04-16 19:52:01.849607
21062,20812,2022-04-16 19:52:08.649612
21125,20812,2022-04-16 19:52:15.449584
21062,20812,2022-04-16 19:52:22.288879
21062,20812,2022-04-16 19:52:29.049561
21125,20875,2022-04-16 19:52:35.849940
21125,20875,2022-04-16 19:52:42.649591
21125,20875,2022-04-16 19:52:49.450241
21125,20812,2022-04-16 19:52:56.249743
21062,20812,2022-04-16 19:53:03.050390
21062,20812,2022-04-16 19:53:09.930020
21062,20812,2022-04-16 19:53:16.730288
21062,20812,2022-04-16 19:53:23.530123
21062,20812,2022-04-16 19:53:30.329627
21125,20812,2022-04-16 19:53:37.130253
21062,20812,2022-04-16 19:53:44.009717
21062,20812,2022-04-16 19:53:50.809957
21062,20812,2022-04-16 19:53:57.609627
21062,20812,2022-04-16 19:54:04.408894
21062,20875,2022-04-16 19:54:11.209631
21062,20812,2022-04-16 19:54:18.010042
21062,20812,2022-04-16 19:54:24.809619
21062,20812,2022-04-16 19:54:31.609619
21062,20812,2022-04-16 19:54:38.410153
21062,20812,2022-04-16 19:54:45.209618
21062,20812,2022-04-16 19:54:52.009660
21062,20812,2022-04-16 19:54:58.809867
21062,20812,2022-04-16 19:55:05.610008
21062,20812,2022-04-16 19:55:12.409702
21062,20812,2022-04-16 19:55:19.329731
21062,20812,2022-04-16 19:55:26.089583
21125,20812,2022-04-16 19:55:32.889544
21062,20750,2022-04-16 19:55:39.770269
21062,20812,2022-04-16 19:55:46.569629
21062,20750,2022-04-16 19:55:53.369789
21062,20812,2022-04-16 19:56:00.250011
21000,20812,2022-04-16 19:56:07.049865
21000,20812,2022-04-16 19:56:13.850047
21062,20750,2022-04-16 19:56:20.730153
21062,20812,2022-04-16 19:56:27.530045
21062,20750,2022-04-16 19:56:34.329612
21062,20750,2022-04-16 19:56:41.210013
21062,20750,2022-04-16 19:56:48.009644
21062,20812,2022-04-16 19:56:54.809721
21062,20750,2022-04-16 19:57:01.689470
21062,20750,2022-04-16 19:57:08.488829
21062,20812,2022-04-16 19:57:15.330019
21062,20750,2022-04-16 19:57:22.169578
21062,20812,2022-04-16 19:57:29.010118
21062,20750,2022-04-16 19:57:35.769568
21062,20750,2022-04-16 19:57:42.650478
21062,20750,2022-04-16 19:57:49.451509
21062,20750,2022-04-16 19:57:56.249629
21062,20750,2022-04-16 19:58:03.129582
21062,20750,2022-04-16 19:58:09.929772
21062,20750,2022-04-16 19:58:16.730040
21062,20750,2022-04-16 19:58:23.609617
21000,20750,2022-04-16 19:58:30.409954
21062,20750,2022-04-16 19:58:37.209619
21062,20687,2022-04-16 19:58:44.089931
21062,20687,2022-04-16 19:58:50.889628
21000,20750,2022-04-16 19:58:57.689908
21062,20687,2022-04-16 19:59:04.569631
21062,20687,2022-04-16 19:59:11.370141
21062,20750,2022-04-16 19:59:18.170124
21000,20750,2022-04-16 19:59:25.049595
21062,20687,2022-04-16 19:59:31.849601
21000,20750,2022-04-16 19:59:38.650044
21000,20750,2022-04-16 19:59:45.530067
21000,20750,2022-04-16 19:59:52.368994
21000,20750,2022-04-16 19:59:59.169669
21000,20687,2022-04-16 20:00:05.929644
21000,20750,2022-04-16 20:00:12.730011
21000,20750,2022-04-16 20:00:19.529696
21062,20750,2022-04-16 20:00:26.328902
21062,20750,2022-04-16 20:00:33.129648
21000,20750,2022-04-16 20:00:39.929907
21062,20750,2022-04-16 20:00:46.729715
21000,20750,2022-04-16 20:00:53.529792
21062,20750,2022-04-16 20:01:00.330350
21062,20750,2022-04-16 20:01:07.129613
21000,20750,2022-04-16 20:01:13.929584
21000,20750,2022-04-16 20:01:20.730103
21000,20750,2022-04-16 20:01:27.530045
21000,20750,2022-04-16 20:01:34.329634
21000,20750,2022-04-16 20:01:41.129614
21062,20750,2022-04-16 20:01:47.930108
21062,20750,2022-04-16 20:01:54.729646
21062,20750,2022-04-16 20:02:01.529699
21000,20750,2022-04-16 20:02:08.329652
21000,20750,2022-04-16 20:02:15.129943
21000,20750,2022-04-16 20:02:21.929801
21000,20750,2022-04-16 20:02:28.729636
21000,20750,2022-04-16 20:02:35.530482
21000,20750,2022-04-16 20:02:42.329607
21000,20750,2022-04-16 20:02:49.130006
21000,20750,2022-04-16 20:02:55.929705
21000,20750,2022-04-16 20:03:02.729999
21000,20750,2022-04-16 20:03:09.529604
21000,20687,2022-04-16 20:03:16.329843
21000,20687,2022-04-16 20:03:23.131799
21000,20687,2022-04-16 20:03:29.969105
21000,20687,2022-04-16 20:03:36.730025
21000,20687,2022-04-16 20:03:43.530007
21000,20687,2022-04-16 20:03:50.329626
20937,20687,2022-04-16 20:03:57.129610
21000,20687,2022-04-16 20:04:03.929617
21000,20687,2022-04-16 20:04:10.730549
21000,20687,2022-04-16 20:04:17.530038
21000,20687,2022-04-16 20:04:24.330047
21000,20687,2022-04-16 20:04:31.131271
21000,20687,2022-04-16 20:04:37.929582
21000,20687,2022-04-16 20:04:44.729635
21000,20687,2022-04-16 20:04:51.529597
21000,20687,2022-04-16 20:04:58.329603
21000,20687,2022-04-16 20:05:05.129570
21000,20687,2022-04-16 20:05:11.929990
20937,20687,2022-04-16 20:05:18.769457
21000,20687,2022-04-16 20:05:25.529637
21000,20687,2022-04-16 20:05:32.329641
21000,20687,2022-04-16 20:05:39.129811
20937,20687,2022-04-16 20:05:45.929938
21000,20687,2022-04-16 20:05:52.729594
20937,20687,2022-04-16 20:05:59.609273
21000,20687,2022-04-16 20:06:06.409582
21000,20687,2022-04-16 20:06:13.209603
21000,20687,2022-04-16 20:06:20.010014
21000,20625,2022-04-16 20:06:26.809718
20937,20625,2022-04-16 20:06:33.610066
21000,20687,2022-04-16 20:06:40.409725
21000,20687,2022-04-16 20:06:47.290003
21000,20625,2022-04-16 20:06:54.089710
21000,20625,2022-04-16 20:07:00.889983
21000,20625,2022-04-16 20:07:07.769685
21000,20625,2022-04-16 20:07:14.569983
20937,20625,2022-04-16 20:07:21.368076
21000,20625,2022-04-16 20:07:28.249942
20937,20625,2022-04-16 20:07:35.129704
21000,20625,2022-04-16 20:07:41.930345
21000,20625,2022-04-16 20:07:48.731428
21000,20625,2022-04-16 20:07:55.529698
21000,20625,2022-04-16 20:08:02.330050
21000,20625,2022-04-16 20:08:09.209656
20937,20625,2022-04-16 20:08:16.048789
20937,20625,2022-04-16 20:08:22.811422
20937,20625,2022-04-16 20:08:29.690088
20937,20625,2022-04-16 20:08:36.489754
20937,20625,2022-04-16 20:08:43.289719
20937,20625,2022-04-16 20:08:50.169650
20937,20625,2022-04-16 20:08:56.969658
20937,20625,2022-04-16 20:09:03.810030
20937,20562,2022-04-16 20:09:10.649795
20937,20625,2022-04-16 20:09:17.450022
20937,20562,2022-04-16 20:09:24.249799
20937,20625,2022-04-16 20:09:31.048989
20937,20625,2022-04-16 20:09:37.849618
20937,20625,2022-04-16 20:09:44.729707
21000,20625,2022-04-16 20:09:51.609349
20937,20625,2022-04-16 20:09:58.409684
20937,20562,2022-04-16 20:10:05.209779
20937,20562,2022-04-16 20:10:12.009359
20937,20562,2022-04-16 20:10:18.809621
20875,20562,2022-04-16 20:10:25.649984
20937,20562,2022-04-16 20:10:32.449154
20937,20562,2022-04-16 20:10:39.209595
20937,20562,2022-04-16 20:10:46.009643
20875,20625,2022-04-16 20:10:52.808893
20875,20625,2022-04-16 20:10:59.609965
20875,20625,2022-04-16 20:11:06.409673
20937,20625,2022-04-16 20:11:13.250897
20937,20625,2022-04-16 20:11:20.010020
20875,20562,2022-04-16 20:11:26.809575
20875,20625,2022-04-16 20:11:33.609885
20937,20562,2022-04-16 20:11:40.409573
20937,20562,2022-04-16 20:11:47.208075
20937,20562,2022-04-16 20:11:54.089689
20937,20562,2022-04-16 20:12:00.889989
20937,20562,2022-04-16 20:12:07.689928
20937,20562,2022-04-16 20:12:14.489610
21000,20562,2022-04-16 20:12:21.290515
20937,20562,2022-04-16 20:12:28.089628
20937,20562,2022-04-16 20:12:34.890009
20937,20562,2022-04-16 20:12:41.689614
20937,20562,2022-04-16 20:12:48.489960
20937,20562,2022-04-16 20:12:55.289612
20937,20562,2022-04-16 20:13:02.089622
20875,20562,2022-04-16 20:13:08.930298
20875,20562,2022-04-16 20:13:15.689650
20875,20625,2022-04-16 20:13:22.489976
20875,20562,2022-04-16 20:13:29.289687
20875,20562,2022-04-16 20:13:36.129467
20875,20562,2022-04-16 20:13:42.888984
20875,20562,2022-04-16 20:13:49.689923
20875,20562,2022-04-16 20:13:56.489994
20875,20562,2022-04-16 20:14:03.289701
20875,20562,2022-04-16 20:14:10.089270
20875,20625,2022-04-16 20:14:16.889745
20875,20625,2022-04-16 20:14:23.689997
20875,20562,2022-04-16 20:14:30.489658
20937,20625,2022-04-16 20:14:37.289630
20875,20562,2022-04-16 20:14:44.091061
20875,20625,2022-04-16 20:14:50.889621
20875,20562,2022-04-16 20:14:57.690040
20937,20562,2022-04-16 20:15:04.490063
20937,20562,2022-04-16 20:15:11.290135
20875,20562,2022-04-16 20:15:18.089598
20875,20562,2022-04-16 20:15:24.889677
20875,20562,2022-04-16 20:15:31.689955
20875,20562,2022-04-16 20:15:38.489604
20875,20562,2022-04-16 20:15:45.289963
20875,20562,2022-04-16 20:15:52.129022
20937,20562,2022-04-16 20:15:58.889563
20875,20562,2022-04-16 20:16:05.689587
20875,20562,2022-04-16 20:16:12.489756
20937,20562,2022-04-16 20:16:19.290098
20875,20562,2022-04-16 20:16:26.089561
20875,20562,2022-04-16 20:16:32.890122
20875,20562,2022-04-16 20:16:39.728907
20875,20625,2022-04-16 20:16:46.489578
20875,20625,2022-04-16 20:16:53.289675
20875,20625,2022-04-16 20:17:00.089665
20812,20562,2022-04-16 20:17:06.889774
20875,20625,2022-04-16 20:17:13.689665
20875,20562,2022-04-16 20:17:20.489968
20875,20562,2022-04-16 20:17:27.329642
20875,20562,2022-04-16 20:17:34.089984
20875,20562,2022-04-16 20:17:40.889674
20937,20562,2022-04-16 20:17:47.689990
20875,20562,2022-04-16 20:17:54.489628
20875,20625,2022-04-16 20:18:01.289662
20875,20562,2022-04-16 20:18:08.090036
20875,20562,2022-04-16 20:18:14.889644
20812,20562,2022-04-16 20:18:21.690006
20875,20562,2022-04-16 20:18:28.490200
20875,20562,2022-04-16 20:18:35.290045
20875,20562,2022-04-16 20:18:42.089652
20937,20562,2022-04-16 20:18:48.889716
20875,20562,2022-04-16 20:18:55.689954
20875,20562,2022-04-16 20:19:02.489693
20812,20562,2022-04-16 20:19:09.289696
20875,20500,2022-04-16 20:19:16.089648
20875,20500,2022-04-16 20:19:22.929643
20875,20562,2022-04-16 20:19:29.689758
20875,20562,2022-04-16 20:19:36.569931
20875,20562,2022-04-16 20:19:43.369608
20875,20562,2022-04-16 20:19:50.169617
20875,20562,2022-04-16 20:19:57.049605
20875,20562,2022-04-16 20:20:03.850073
20875,20562,2022-04-16 20:20:10.650177
20875,20500,2022-04-16 20:20:17.529666
20875,20562,2022-04-16 20:20:24.329988
20875,20562,2022-04-16 20:20:31.130112
20812,20500,2022-04-16 20:20:38.009946
20812,20500,2022-04-16 20:20:44.809657
20875,20500,2022-04-16 20:20:51.609646
20812,20500,2022-04-16 20:20:58.489477
20875,20500,2022-04-16 20:21:05.289497
20875,20500,2022-04-16 20:21:12.089839
20875,20500,2022-04-16 20:21:18.969599
20812,20500,2022-04-16 20:21:25.770058
20875,20500,2022-04-16 20:21:32.569635
20875,20562,2022-04-16 20:21:39.450416
20875,20500,2022-04-16 20:21:46.250346
20937,20500,2022-04-16 20:21:53.051905
20875,20500,2022-04-16 20:21:59.929583
20875,20500,2022-04-16 20:22:06.729646
20875,20500,2022-04-16 20:22:13.529697
20875,20500,2022-04-16 20:22:20.409616
20875,20500,2022-04-16 20:22:27.208973
20812,20500,2022-04-16 20:22:34.010012
20875,20500,2022-04-16 20:22:40.889631
20875,20500,2022-04-16 20:22:47.690177
20875,20500,2022-04-16 20:22:54.489597
20875,20500,2022-04-16 20:23:01.370237
20875,20500,2022-04-16 20:23:08.169654
20875,20500,2022-04-16 20:23:14.969652
20875,20500,2022-04-16 20:23:21.888957
20875,20500,2022-04-16 20:23:28.649652
20875,20500,2022-04-16 20:23:35.449678
20875,20500,2022-04-16 20:23:42.330057
20875,20500,2022-04-16 20:23:49.129662
20875,20500,2022-04-16 20:23:55.929976
20875,20500,2022-04-16 20:24:02.809648
20812,20500,2022-04-16 20:24:09.610395
20812,20500,2022-04-16 20:24:16.409617
20875,20500,2022-04-16 20:24:23.209854
20812,20500,2022-04-16 20:24:30.048887
20875,20500,2022-04-16 20:24:36.809589
20875,20500,2022-04-16 20:24:43.608143
20875,20500,2022-04-16 20:24:50.410026
20875,20500,2022-04-16 20:24:57.210518
20812,20500,2022-04-16 20:25:04.118898
20875,20500,2022-04-16 20:25:10.977330
20812,20500,2022-04-16 20:25:17.769537
20812,20500,2022-04-16 20:25:24.569224
20875,20500,2022-04-16 20:25:31.369590
20875,20500,2022-04-16 20:25:38.169520
20812,20500,2022-04-16 20:25:44.999640
20812,20500,2022-04-16 20:25:51.769497
20875,20500,2022-04-16 20:25:58.570743
20875,20500,2022-04-16 20:26:05.411162
20875,20500,2022-04-16 20:26:12.249597
20812,20500,2022-04-16 20:26:19.049625
20812,20500,2022-04-16 20:26:25.890400
20812,20500,2022-04-16 20:26:32.651594
20875,20500,2022-04-16 20:26:39.449747
20875,20500,2022-04-16 20:26:46.249955
20875,20500,2022-04-16 20:26:53.049646
20750,20437,2022-04-16 20:26:59.849678
20875,20437,2022-04-16 20:27:06.649963
20812,20437,2022-04-16 20:27:13.450023
20812,20437,2022-04-16 20:27:20.251288
20875,20437,2022-04-16 20:27:27.049593
20875,20437,2022-04-16 20:27:33.889601
20812,20437,2022-04-16 20:27:40.649607
20875,20437,2022-04-16 20:27:47.489017
20875,20500,2022-04-16 20:27:54.250366
20875,20500,2022-04-16 20:28:01.050359
20875,20500,2022-04-16 20:28:07.851334
20875,20500,2022-04-16 20:28:14.649660
20812,20500,2022-04-16 20:28:21.449999
20875,20500,2022-04-16 20:28:28.249681
20875,20437,2022-04-16 20:28:35.049743
20875,20500,2022-04-16 20:28:41.889181
20875,20500,2022-04-16 20:28:48.649616
20812,20500,2022-04-16 20:28:55.451027
20875,20500,2022-04-16 20:29:02.249598
20812,20500,2022-04-16 20:29:09.049953
20875,20500,2022-04-16 20:29:15.929709
20875,20500,2022-04-16 20:29:22.730004
20875,20500,2022-04-16 20:29:29.610087
20875,20500,2022-04-16 20:29:36.410025
20812,20500,2022-04-16 20:29:43.209629
20875,20500,2022-04-16 20:29:50.009725
20812,20500,2022-04-16 20:29:56.810014
20875,20500,2022-04-16 20:30:03.611550
